1:798(798) -> (g(0):c(798))
2:10638(11436) -> (g(0):c(10638))
3:15368(26804) -> (g(0):c(15368))
4:14240(41044) -> (g(0):c(14240))
5:14658(55702) -> (g(0):c(14658))
6:11608(67310) -> (g(0):c(11608))
7:12796(80106) -> (g(0):c(12796))
8:9822(89928) -> (g(0):c(9822))
9:7998(97926) -> (g(0):c(7998))
10:9368(107294) -> (g(0):c(9368))
11:7084(114378) -> (g(0):c(7084))
12:7780(122158) -> (g(0):c(7780))
13:7166(129324) -> (g(0):c(7166))
14:5692(135016) -> (g(0):c(5692))
15:6038(141054) -> (g(0):c(6038))
16:4534(145588) -> (g(0):c(4534))
17:4006(149594) -> (g(0):c(4006))
18:3312(152906) -> (g(0):c(3312))
19:1538(154444) -> (g(0):c(1538))
20:1690(156134) -> (g(0):c(1690))
21:1452(157586) -> (g(0):c(1452))
22:864(158450) -> (g(0):c(864))
23:524(158974) -> (g(0):c(524))
24:166(159140) -> (g(0):c(166))
25:236(159376) -> (g(0):c(236))
26:224(159600) -> (g(0):c(224))
Accuracy: total
STEP: 1 -> AVG  0.75%
STEP: 2 -> AVG  7.40%
STEP: 3 -> AVG 17.00%
STEP: 4 -> AVG 25.90%
STEP: 5 -> AVG 35.06%
STEP: 6 -> AVG 42.32%
STEP: 7 -> AVG 50.32%
STEP: 8 -> AVG 56.45%
STEP: 9 -> AVG 61.45%
STEP: 10 -> AVG 67.31%
STEP: 11 -> AVG 71.74%
STEP: 12 -> AVG 76.60%
STEP: 13 -> AVG 81.08%
STEP: 14 -> AVG 84.64%
STEP: 15 -> AVG 88.41%
STEP: 16 -> AVG 91.24%
STEP: 17 -> AVG 93.75%
STEP: 18 -> AVG 95.82%
STEP: 19 -> AVG 96.78%
STEP: 20 -> AVG 97.83%
STEP: 21 -> AVG 98.74%
STEP: 22 -> AVG 99.28%
STEP: 23 -> AVG 99.61%
STEP: 24 -> AVG 99.71%
STEP: 25 -> AVG 99.86%
STEP: 26 -> AVG 100.00%
Accuracy: agg
STEP: 1 -> AVG  0.75%
STEP: 2 -> AVG  7.40%
STEP: 3 -> AVG 17.00%
STEP: 4 -> AVG 25.90%
STEP: 5 -> AVG 35.06%
STEP: 6 -> AVG 42.32%
STEP: 7 -> AVG 50.32%
STEP: 8 -> AVG 56.45%
STEP: 9 -> AVG 61.45%
STEP: 10 -> AVG 67.31%
STEP: 11 -> AVG 71.74%
STEP: 12 -> AVG 76.60%
STEP: 13 -> AVG 81.08%
STEP: 14 -> AVG 84.64%
STEP: 15 -> AVG 88.41%
STEP: 16 -> AVG 91.24%
STEP: 17 -> AVG 93.75%
STEP: 18 -> AVG 95.82%
STEP: 19 -> AVG 96.78%
STEP: 20 -> AVG 97.83%
STEP: 21 -> AVG 98.74%
STEP: 22 -> AVG 99.28%
STEP: 23 -> AVG 99.61%
STEP: 24 -> AVG 99.71%
STEP: 25 -> AVG 99.86%
STEP: 26 -> AVG 100.00%
Accuracy: single
STEP: 1 -> AVG  0.75%
STEP: 2 -> AVG  7.40%
STEP: 3 -> AVG 17.00%
STEP: 4 -> AVG 25.90%
STEP: 5 -> AVG 35.06%
STEP: 6 -> AVG 42.32%
STEP: 7 -> AVG 50.32%
STEP: 8 -> AVG 56.45%
STEP: 9 -> AVG 61.45%
STEP: 10 -> AVG 67.31%
STEP: 11 -> AVG 71.74%
STEP: 12 -> AVG 76.60%
STEP: 13 -> AVG 81.08%
STEP: 14 -> AVG 84.64%
STEP: 15 -> AVG 88.41%
STEP: 16 -> AVG 91.24%
STEP: 17 -> AVG 93.75%
STEP: 18 -> AVG 95.82%
STEP: 19 -> AVG 96.78%
STEP: 20 -> AVG 97.83%
STEP: 21 -> AVG 98.74%
STEP: 22 -> AVG 99.28%
STEP: 23 -> AVG 99.61%
STEP: 24 -> AVG 99.71%
STEP: 25 -> AVG 99.86%
STEP: 26 -> AVG 100.00%
