1:2322(2322) -> (g(0):c(2322))
2:2319(4641) -> (g(2319):c(0))
3:2319(6960) -> (g(2319):c(0))
4:692(7652) -> (g(692):c(0))
5:24(7676) -> (g(24):c(0))
6:47(7723) -> (g(47):c(0))
7:230(7953) -> (g(230):c(0))
8:725(8678) -> (g(725):c(0))
9:553(9231) -> (g(553):c(0))
10:523(9754) -> (g(523):c(0))
11:755(10509) -> (g(755):c(0))
12:1263(11772) -> (g(1263):c(0))
13:1458(13230) -> (g(1458):c(0))
14:822(14052) -> (g(822):c(0))
15:18(14070) -> (g(18):c(0))
Accuracy: total
STEP: 1 -> AVG  1.70%
STEP: 2 -> AVG  8.72%
STEP: 3 -> AVG 19.88%
STEP: 4 -> AVG 28.17%
STEP: 5 -> AVG 28.72%
STEP: 6 -> AVG 31.43%
STEP: 7 -> AVG 46.62%
STEP: 8 -> AVG 72.27%
STEP: 9 -> AVG 84.00%
STEP: 10 -> AVG 91.83%
STEP: 11 -> AVG 96.71%
STEP: 12 -> AVG 99.31%
STEP: 13 -> AVG 99.99%
STEP: 14 -> AVG 99.99%
STEP: 15 -> AVG 99.99%
Accuracy: agg
STEP: 1 -> AVG  1.70%
STEP: 2 -> AVG  8.51%
STEP: 3 -> AVG 19.26%
STEP: 4 -> AVG 27.78%
STEP: 5 -> AVG 28.71%
STEP: 6 -> AVG 31.36%
STEP: 7 -> AVG 46.39%
STEP: 8 -> AVG 71.97%
STEP: 9 -> AVG 83.79%
STEP: 10 -> AVG 91.65%
STEP: 11 -> AVG 96.52%
STEP: 12 -> AVG 99.11%
STEP: 13 -> AVG 99.96%
STEP: 14 -> AVG 99.99%
STEP: 15 -> AVG 99.99%
Accuracy: single
STEP: 1 -> AVG  1.70%
STEP: 2 -> AVG  1.72%
STEP: 3 -> AVG  1.72%
STEP: 4 -> AVG  1.72%
STEP: 5 -> AVG  1.72%
STEP: 6 -> AVG  1.72%
STEP: 7 -> AVG  1.72%
STEP: 8 -> AVG  1.72%
STEP: 9 -> AVG  1.72%
STEP: 10 -> AVG  1.72%
STEP: 11 -> AVG  1.73%
STEP: 12 -> AVG  1.87%
STEP: 13 -> AVG  2.24%
STEP: 14 -> AVG  2.27%
STEP: 15 -> AVG  2.27%
